[INFO    :             django.server] - 2024-02-27 18:45:24,079 : log_message @0187: "GET /static/css/style.css HTTP/1.1" 200 2419
[INFO    :             django.server] - 2024-02-27 18:45:24,082 : log_message @0187: "GET /media/products_images/14.2_Apple_MacBook_Pro_14_2023_gl6CeDi.jpg HTTP/1.1" 200 34258
[INFO    :             django.server] - 2024-02-27 18:45:24,082 : log_message @0187: "GET /media/products_images/Apple_MacBook_Air_13.6_A2681_M2_8_core_16Gb_SSD512Gb_FNynNMV.jpg HTTP/1.1" 200 48172
[INFO    :             django.server] - 2024-02-27 18:45:24,084 : log_message @0187: "GET /media/products_images/Apple_iPhone_14_Pro_1_TB_AztONKy_9hFVf48.jpg HTTP/1.1" 200 109410
[INFO    :             django.server] - 2024-02-27 18:45:24,088 : log_message @0187: "GET /media/products_images/Apple_iPhone_13_512_GB_p1k20en_d0TGGrD.jpg HTTP/1.1" 200 157340
[INFO    :             django.server] - 2024-02-27 18:45:24,106 : log_message @0187: "GET /static/js/scripts.js HTTP/1.1" 200 4629
[INFO    :             django.server] - 2024-02-27 18:45:24,116 : log_message @0187: "GET /static/img/final.jpg HTTP/1.1" 200 2254388
[WARNING :            django.request] - 2024-02-27 18:45:24,549 : log_response @0241: Not Found: /favicon.ico
[WARNING :             django.server] - 2024-02-27 18:45:24,549 : log_message @0187: "GET /favicon.ico HTTP/1.1" 404 4058
[INFO    :   django.utils.autoreload] - 2024-02-27 19:38:32,734 : run_with_reloader @0677: Watching for file changes with StatReloader
[INFO    :             django.server] - 2024-02-27 19:38:39,482 : log_message @0187: "GET /phone HTTP/1.1" 200 74170
[INFO    :             django.server] - 2024-02-27 19:38:41,013 : log_message @0187: "GET /media/products_images/Apple_iPhone_14_Pro_512_GB_RF4lToO_7RcI1Zl.jpg HTTP/1.1" 200 109410
[INFO    :             django.server] - 2024-02-27 19:38:41,013 : log_message @0187: "GET /media/products_images/Apple_iPhone_14_Pro_256_GB_paPwT3B_8CMdVGC.jpg HTTP/1.1" 200 109410
[INFO    :             django.server] - 2024-02-27 19:38:41,015 : log_message @0187: "GET /media/products_images/Apple_iPhone_13_256_GB_aUfXP27.jpg HTTP/1.1" 200 157340
[INFO    :             django.server] - 2024-02-27 19:38:41,015 : log_message @0187: "GET /media/products_images/Apple_iPhone_13_128_GB_mLtnsej.jpg HTTP/1.1" 200 157340
[INFO    :             django.server] - 2024-02-27 19:38:41,017 : log_message @0187: "GET /media/products_images/Apple_iPhone_11_128_GB_fUYawLH_wTiBtsB.jpg HTTP/1.1" 200 230786
[INFO    :             django.server] - 2024-02-27 19:38:41,017 : log_message @0187: "GET /media/products_images/Apple_iPhone_11_256_GB_HiU9wGK_BdrBc4L.jpg HTTP/1.1" 200 230786
[INFO    :             django.server] - 2024-02-27 19:38:41,034 : log_message @0187: "GET /media/products_images/Apple_iPhone_12_Mini_128_GB_q9PQ5QT_oJwDaP1.jpg HTTP/1.1" 200 168630
[INFO    :             django.server] - 2024-02-27 19:38:41,035 : log_message @0187: "GET /media/products_images/Apple_iPhone_12_Mini_256_GB_nB7aftA_D3lUlhh.jpg HTTP/1.1" 200 168630
[INFO    :             django.server] - 2024-02-27 19:38:42,702 : log_message @0187: "GET /product/4/ HTTP/1.1" 200 72357
[INFO    :             django.server] - 2024-02-27 19:38:42,753 : log_message @0187: "GET /media/products_images/Apple_iPhone_14_Pro_BACK_TdnH2Cl.jpg HTTP/1.1" 200 23008
[INFO    :             django.server] - 2024-02-27 19:38:42,754 : log_message @0187: "GET /media/products_images/Apple_iPhone_14_Pro_FRONT_vfehhqp.jpg HTTP/1.1" 200 60272
[INFO    :             django.server] - 2024-02-27 19:38:46,144 : log_message @0187: "POST /basket_adding/ HTTP/1.1" 200 25
[INFO    :             django.server] - 2024-02-27 19:38:49,329 : log_message @0187: "POST /basket_adding/ HTTP/1.1" 200 25
[INFO    :             django.server] - 2024-02-27 19:38:56,394 : log_message @0187: "GET /phone HTTP/1.1" 200 74170
[INFO    :             django.server] - 2024-02-27 19:38:58,144 : log_message @0187: "GET /product/7/ HTTP/1.1" 200 73098
[INFO    :             django.server] - 2024-02-27 19:38:58,203 : log_message @0187: "GET /media/products_images/Apple_iPhone_13_FRONT_aKEpyWl.jpg HTTP/1.1" 200 44564
[INFO    :             django.server] - 2024-02-27 19:38:58,203 : log_message @0187: "GET /media/products_images/Apple_iPhone_13BACK_ga5Bb8J.jpg HTTP/1.1" 200 58454
[INFO    :             django.server] - 2024-02-27 19:39:00,868 : log_message @0187: "POST /basket_adding/ HTTP/1.1" 200 25
[INFO    :             django.server] - 2024-02-27 19:39:02,087 : log_message @0187: "GET /checkout HTTP/1.1" 301 0
[INFO    :             django.server] - 2024-02-27 19:39:02,132 : log_message @0187: "GET /checkout/ HTTP/1.1" 200 71599
[INFO    :             django.server] - 2024-02-27 19:39:07,869 : log_message @0187: "POST /checkout/ HTTP/1.1" 200 71739
[INFO    :             django.server] - 2024-02-27 19:39:50,776 : log_message @0187: "POST /checkout/ HTTP/1.1" 302 0
[INFO    :             django.server] - 2024-02-27 19:39:50,786 : log_message @0187: "GET /checkout/ HTTP/1.1" 200 64588
[INFO    :             django.server] - 2024-02-27 19:40:40,424 : log_message @0187: "GET /admin HTTP/1.1" 301 0
[INFO    :             django.server] - 2024-02-27 19:40:40,443 : log_message @0187: "GET /admin/ HTTP/1.1" 302 0
[INFO    :             django.server] - 2024-02-27 19:40:40,526 : log_message @0187: "GET /admin/login/?next=/admin/ HTTP/1.1" 200 2301
[INFO    :             django.server] - 2024-02-27 19:40:40,579 : log_message @0187: "GET /static/admin/css/base.css HTTP/1.1" 200 20344
[INFO    :             django.server] - 2024-02-27 19:40:40,581 : log_message @0187: "GET /static/admin/css/dark_mode.css HTTP/1.1" 200 796
[INFO    :             django.server] - 2024-02-27 19:40:40,583 : log_message @0187: "GET /static/admin/css/login.css HTTP/1.1" 200 958
[INFO    :             django.server] - 2024-02-27 19:40:40,583 : log_message @0187: "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 200 2619
[INFO    :             django.server] - 2024-02-27 19:40:40,584 : log_message @0187: "GET /static/admin/css/responsive.css HTTP/1.1" 200 18854
[INFO    :             django.server] - 2024-02-27 19:40:40,591 : log_message @0187: "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 200 3763
[INFO    :             django.server] - 2024-02-27 19:40:40,594 : log_message @0187: "GET /static/admin/css/fonts.css HTTP/1.1" 200 423
[INFO    :             django.server] - 2024-02-27 19:40:40,630 : log_message @0187: "GET /static/admin/fonts/Roboto-Light-webfont.woff HTTP/1.1" 200 85692
[INFO    :             django.server] - 2024-02-27 19:40:40,630 : log_message @0187: "GET /static/admin/fonts/Roboto-Regular-webfont.woff HTTP/1.1" 200 85876
[INFO    :             django.server] - 2024-02-27 19:40:42,271 : log_message @0187: "POST /admin/login/?next=/admin/ HTTP/1.1" 302 0
[INFO    :             django.server] - 2024-02-27 19:40:42,307 : log_message @0187: "GET /admin/ HTTP/1.1" 200 12666
[INFO    :             django.server] - 2024-02-27 19:40:42,336 : log_message @0187: "GET /static/admin/css/dashboard.css HTTP/1.1" 200 380
[INFO    :             django.server] - 2024-02-27 19:40:42,355 : log_message @0187: "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 200 380
[INFO    :             django.server] - 2024-02-27 19:40:42,356 : log_message @0187: "GET /static/admin/img/icon-deletelink.svg HTTP/1.1" 200 392
[INFO    :             django.server] - 2024-02-27 19:40:42,356 : log_message @0187: "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 200 331
[INFO    :             django.server] - 2024-02-27 19:40:42,379 : log_message @0187: "GET /static/admin/fonts/Roboto-Bold-webfont.woff HTTP/1.1" 200 86184
[INFO    :             django.server] - 2024-02-27 19:40:55,631 : log_message @0187: "GET /admin/orders/order/ HTTP/1.1" 200 19413
[INFO    :             django.server] - 2024-02-27 19:40:55,685 : log_message @0187: "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 200 288580
[INFO    :             django.server] - 2024-02-27 19:40:55,699 : log_message @0187: "GET /admin/jsi18n/ HTTP/1.1" 200 16066
[INFO    :             django.server] - 2024-02-27 19:40:55,700 : log_message @0187: "GET /static/admin/css/changelists.css HTTP/1.1" 200 6395
[INFO    :             django.server] - 2024-02-27 19:40:55,700 : log_message @0187: "GET /static/admin/js/jquery.init.js HTTP/1.1" 200 347
[INFO    :             django.server] - 2024-02-27 19:40:55,711 : log_message @0187: "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 200 232381
[INFO    :             django.server] - 2024-02-27 19:40:55,713 : log_message @0187: "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 200 8985
[INFO    :             django.server] - 2024-02-27 19:40:55,714 : log_message @0187: "GET /static/admin/js/core.js HTTP/1.1" 200 5698
[INFO    :             django.server] - 2024-02-27 19:40:55,722 : log_message @0187: "GET /static/admin/js/actions.js HTTP/1.1" 200 7872
[INFO    :             django.server] - 2024-02-27 19:40:55,726 : log_message @0187: "GET /static/admin/js/prepopulate.js HTTP/1.1" 200 1531
[INFO    :             django.server] - 2024-02-27 19:40:55,728 : log_message @0187: "GET /static/admin/js/urlify.js HTTP/1.1" 200 7902
[INFO    :             django.server] - 2024-02-27 19:40:55,745 : log_message @0187: "GET /static/admin/js/filters.js HTTP/1.1" 200 966
[INFO    :             django.server] - 2024-02-27 19:40:55,752 : log_message @0187: "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 200 331
[INFO    :   django.utils.autoreload] - 2024-02-27 20:31:47,975 : run_with_reloader @0677: Watching for file changes with StatReloader
[INFO    :             django.server] - 2024-02-27 20:31:57,344 : log_message @0187: "GET /phone HTTP/1.1" 200 74170
[INFO    :             django.server] - 2024-02-27 20:31:59,049 : log_message @0187: "GET /product/3/ HTTP/1.1" 200 72377
[INFO    :             django.server] - 2024-02-27 20:31:59,626 : log_message @0187: "GET /media/products_images/Apple_iPhone_14_Pro_BACK_h8KNQsi.jpg HTTP/1.1" 200 23008
[INFO    :             django.server] - 2024-02-27 20:31:59,627 : log_message @0187: "GET /media/products_images/Apple_iPhone_14_Pro_FRONT_gTfzlXK.jpg HTTP/1.1" 200 60272
[INFO    :             django.server] - 2024-02-27 20:32:02,817 : log_message @0187: "POST /basket_adding/ HTTP/1.1" 200 25
[INFO    :             django.server] - 2024-02-27 20:32:05,347 : log_message @0187: "GET /phone HTTP/1.1" 200 74170
[INFO    :             django.server] - 2024-02-27 20:32:07,232 : log_message @0187: "GET /product/9/ HTTP/1.1" 200 70150
[INFO    :             django.server] - 2024-02-27 20:32:07,270 : log_message @0187: "GET /media/products_images/Apple_iPhone_11_BACK_lH30kiZ.jpg HTTP/1.1" 200 9520
[INFO    :             django.server] - 2024-02-27 20:32:07,271 : log_message @0187: "GET /media/products_images/Apple_iPhone_11_FRONT_XBPpMHM.jpg HTTP/1.1" 200 176278
[INFO    :             django.server] - 2024-02-27 20:32:09,376 : log_message @0187: "POST /basket_adding/ HTTP/1.1" 200 25
[INFO    :             django.server] - 2024-02-27 20:32:10,432 : log_message @0187: "GET /checkout/ HTTP/1.1" 200 71635
[INFO    :   django.utils.autoreload] - 2024-02-27 20:34:03,447 : run_with_reloader @0677: Watching for file changes with StatReloader
